Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
02-04-2018 09:28:00,7056.99,7056.99,7056.98,7056.98,0.03591092,253.42292488,7056.9878153
02-04-2018 09:29:00,7056.69,7059.98,7050.01,7056.06,11.11797004,78458.160382,7056.8781981
02-04-2018 09:30:00,7050.01,7059.97,7050.0,7058.99,4.06072122,28662.950432,7058.5861178
02-04-2018 09:31:00,7059.0,7060.48,7051.15,7060.48,6.80526851,48045.203825,7060.0011968
02-04-2018 09:32:00,7058.64,7060.45,7050.01,7051.37,1.05344578,7436.665885,7059.3722299
02-04-2018 09:33:00,7055.2,7070.0,7050.0,7070.0,93.89671522,663361.21231,7064.7967903
02-04-2018 09:34:00,7065.37,7072.43,7058.42,7058.42,21.90674981,154871.88322,7069.5965655
02-04-2018 09:35:00,7058.37,7061.54,7050.0,7050.0,2.66311756,18781.55283,7052.4685476
02-04-2018 09:36:00,7050.01,7053.85,7031.81,7040.47,6.27352176,44192.403147,7044.2735099
02-04-2018 09:37:00,7040.46,7048.9,7038.04,7048.9,0.65262762,4594.618896,7040.1845634
02-04-2018 09:38:00,7037.97,7058.98,7037.97,7056.86,1.20518297,8495.0599872,7048.7720111
02-04-2018 09:39:00,7056.86,7056.86,7046.6,7053.41,1.56827203,11060.580986,7052.7183897
02-04-2018 09:40:00,7053.65,7053.65,7037.22,7044.79,0.97858243,6892.8096901,7043.6679413
02-04-2018 09:41:00,7046.59,7052.23,7040.88,7052.0,3.06108261,21563.408808,7044.3733657
02-04-2018 09:42:00,7048.48,7058.98,7044.21,7051.31,2.62607594,18518.302878,7051.7012079
02-04-2018 09:43:00,7047.36,7058.94,7040.62,7040.62,2.11089604,14870.683596,7044.7257062
02-04-2018 09:44:00,7047.4,7047.4,7040.03,7046.51,1.60111056,11273.323873,7040.9403043
02-04-2018 09:45:00,7046.85,7056.07,7046.85,7048.14,2.45519181,17304.653959,7048.1882061
02-04-2018 09:46:00,7060.0,7060.0,7044.11,7051.76,2.28617204,16110.281959,7046.8371045
02-04-2018 09:47:00,7057.0,7057.0,7051.76,7056.71,1.13119162,7982.4176458,7056.6449616
02-04-2018 09:48:00,7056.99,7066.9,7045.4,7053.88,5.29896509,37419.804203,7061.7193297
02-04-2018 09:49:00,7058.43,7058.44,7052.9,7057.73,0.25580696,1804.7899138,7055.2807232
02-04-2018 09:50:00,7057.73,7064.09,7047.52,7051.33,1.1636489,8209.8113305,7055.230603
02-04-2018 09:51:00,7062.53,7062.53,7058.12,7058.12,0.06781375,478.78419422,7060.2819372
02-04-2018 09:52:00,7049.02,7049.02,7044.37,7044.37,1.17827368,8305.4504412,7048.8296414
02-04-2018 09:53:00,7049.03,7065.0,7047.71,7048.25,29.75958626,210197.31796,7063.1801168
02-04-2018 09:54:00,7048.89,7051.79,7047.65,7047.7,0.94850706,6685.6353692,7048.5878821
02-04-2018 09:55:00,7052.87,7061.24,7048.12,7048.12,2.43962033,17217.954068,7057.6367383
02-04-2018 09:56:00,7052.49,7061.24,7052.49,7061.24,0.12591906,888.9506841,7059.6991758
02-04-2018 09:57:00,7060.53,7060.53,7048.1,7059.56,1.04953255,7407.3784944,7057.7882453
02-04-2018 09:58:00,7049.56,7058.86,7049.56,7058.09,0.45252756,3194.1201548,7058.399172
02-04-2018 09:59:00,7058.84,7067.85,7058.84,7058.86,1.00262793,7077.5909732,7059.0403094
02-04-2018 10:00:00,7065.72,7065.72,7056.67,7064.34,1.39265986,9836.815658,7063.3296331
02-04-2018 10:01:00,7049.8,7059.28,7047.74,7052.66,3.92040202,27651.939687,7053.3428831
02-04-2018 10:02:00,7045.36,7053.47,7040.0,7040.07,3.01738497,21258.861759,7045.4588893
02-04-2018 10:03:00,7041.48,7053.18,7041.48,7049.29,0.98608415,6948.092121,7046.1452209
02-04-2018 10:04:00,7045.16,7050.02,7045.15,7048.6,2.15511363,15189.235668,7047.9975887
02-04-2018 10:05:00,7049.67,7053.84,7045.15,7045.15,2.54819857,17964.537779,7049.8971277
02-04-2018 10:06:00,7048.87,7056.99,7045.16,7056.18,2.48919764,17544.900761,7048.4161157
02-04-2018 10:07:00,7056.09,7056.9,7045.21,7055.57,4.85886423,34263.589591,7051.7692961
02-04-2018 10:08:00,7056.27,7056.27,7055.0,7055.0,2.04239162,14411.051616,7055.9688332
02-04-2018 10:09:00,7054.06,7054.21,7046.03,7046.04,1.0798635,7611.2043653,7048.3022765
02-04-2018 10:10:00,7054.91,7054.91,7045.16,7045.16,1.85026403,13048.804671,7052.4014191
02-04-2018 10:11:00,7045.15,7049.72,7043.72,7043.72,1.91312943,13477.006429,7044.4823111
02-04-2018 10:12:00,7043.72,7046.73,7043.72,7046.73,0.3282009,2312.0411041,7044.5909933
02-04-2018 10:13:00,7046.74,7049.52,7046.29,7046.29,1.46106723,10297.162626,7047.69939
02-04-2018 10:14:00,7049.29,7050.94,7038.73,7045.09,21.82743052,153696.65399,7041.4451143
02-04-2018 10:15:00,7040.02,7044.96,7035.72,7042.57,1.68865603,11886.141764,7038.8175881
02-04-2018 10:16:00,7041.5,7044.94,7035.22,7040.79,0.68007273,4788.2451458,7040.7839258
02-04-2018 10:17:00,7040.4,7040.4,7013.9,7014.36,15.31702017,107566.73811,7022.6935082
02-04-2018 10:18:00,7018.78,7027.4,7018.64,7027.4,3.26207338,22914.368247,7024.4797029
02-04-2018 10:19:00,7027.41,7027.41,7018.6,7026.71,3.26955746,22975.623847,7027.1356684
02-04-2018 10:20:00,7026.7,7026.7,7005.74,7015.0,9.67524202,67825.02941,7010.1635979
02-04-2018 10:21:00,7010.92,7026.64,7010.92,7025.8,5.61970215,39423.323594,7015.1980553
02-04-2018 10:22:00,7026.98,7026.98,7015.17,7017.11,0.52740361,3701.8368609,7018.9827879
02-04-2018 10:23:00,7017.23,7030.18,7016.41,7019.73,1.85226201,13011.75371,7024.791115
02-04-2018 10:24:00,7025.22,7025.22,7011.99,7023.56,2.28542729,16051.040597,7023.2121003
02-04-2018 10:25:00,7013.09,7023.41,7013.09,7023.03,0.26280349,1843.81195,7015.9340348
02-04-2018 10:26:00,7025.75,7025.75,7015.27,7024.39,0.86907177,6103.6159884,7023.1437714
02-04-2018 10:27:00,7024.19,7024.52,7016.07,7023.6,0.38891196,2730.7015468,7021.3874287
02-04-2018 10:28:00,7022.55,7023.7,7011.86,7023.7,2.35518524,16539.350293,7022.5263016
02-04-2018 10:29:00,7023.7,7041.78,7023.7,7039.16,3.04489726,21413.047398,7032.4367523
02-04-2018 10:30:00,7033.82,7043.98,7032.3,7036.17,1.12675069,7935.3382756,7042.6744319
02-04-2018 10:31:00,7038.1,7041.21,7037.41,7041.21,0.26071661,1834.9242808,7038.0029905
02-04-2018 10:32:00,7041.49,7045.81,7039.86,7041.21,0.30777731,2167.2374607,7041.576459
02-04-2018 10:33:00,7041.21,7044.82,7040.0,7043.44,4.33308728,30511.000201,7041.3998678
02-04-2018 10:34:00,7042.99,7043.57,7040.0,7040.0,0.10491174,738.66930634,7040.8641239
02-04-2018 10:35:00,7043.56,7043.56,7040.0,7040.0,0.02626258,184.95703891,7042.607349
02-04-2018 10:36:00,7043.56,7043.56,7027.53,7027.53,1.14012008,8024.3491209,7038.1613847
02-04-2018 10:37:00,7027.54,7035.92,7025.91,7035.92,0.52771679,3710.8070172,7031.8153364
02-04-2018 10:38:00,7035.92,7035.92,7035.21,7035.91,0.07807174,549.27185596,7035.4760374
02-04-2018 10:39:00,7035.21,7035.21,7035.21,7035.21,0.08475416,596.26331397,7035.21
02-04-2018 10:40:00,7035.21,7050.0,7035.21,7050.0,0.21396596,1505.8748561,7037.9178825
02-04-2018 10:41:00,7050.0,7061.95,7049.31,7061.95,40.50627388,285791.05377,7055.4762608
02-04-2018 10:42:00,7062.01,7069.72,7060.51,7060.7,8.76286905,61891.222365,7062.8948136
02-04-2018 10:43:00,7060.7,7068.21,7060.69,7060.7,0.61121633,4315.6640769,7060.7800627
02-04-2018 10:44:00,7060.71,7064.13,7060.71,7063.41,1.88311241,13301.628496,7063.6401871
02-04-2018 10:45:00,7064.05,7064.05,7049.32,7056.2,1.95488043,13794.917645,7056.6554525
02-04-2018 10:46:00,7063.37,7063.41,7050.01,7050.01,0.80946323,5710.5290715,7054.7108996
02-04-2018 10:47:00,7058.72,7058.75,7050.0,7058.04,0.18739183,1322.0613693,7055.0640834
02-04-2018 10:48:00,7057.98,7058.03,7050.0,7052.0,3.73373165,26335.627821,7053.4334787
02-04-2018 10:49:00,7057.98,7057.98,7052.32,7057.0,0.03398021,239.80158687,7057.0954939
02-04-2018 10:50:00,7056.98,7066.05,7056.98,7065.28,1.26251561,8910.0303157,7057.3624952
02-04-2018 10:51:00,7065.28,7065.28,7046.0,7064.23,0.72511787,5114.5355611,7053.3850739
02-04-2018 10:52:00,7064.19,7064.19,7061.09,7061.61,0.7824166,5525.3282104,7061.8749786
02-04-2018 10:53:00,7063.23,7073.89,7061.67,7073.62,6.3469382,44840.892511,7064.9644124
02-04-2018 10:54:00,7069.85,7069.85,7062.57,7062.57,2.67143115,18873.351363,7064.8840653
02-04-2018 10:55:00,7061.88,7071.37,7061.88,7071.37,1.32808871,9379.2251908,7062.1978187
02-04-2018 10:56:00,7061.87,7071.37,7061.17,7061.72,0.85275777,6025.4006028,7065.7821187
02-04-2018 10:57:00,7070.64,7071.02,7061.72,7061.72,7.83671487,55375.758067,7066.1953364
02-04-2018 10:58:00,7064.98,7064.98,7055.55,7062.98,0.93274283,6587.6638904,7062.6797425
02-04-2018 10:59:00,7056.63,7062.99,7054.85,7062.99,0.56333101,3976.2716503,7058.4994962
02-04-2018 11:00:00,7062.99,7062.99,7058.49,7058.49,0.11365821,802.50382801,7060.6762856
02-04-2018 11:01:00,7054.85,7054.98,7054.14,7054.98,0.57201359,4035.4046751,7054.7356665
02-04-2018 11:02:00,7054.98,7054.98,7041.61,7052.39,5.31883981,37490.83379,7048.6863921
02-04-2018 11:03:00,7050.76,7052.59,7047.41,7047.41,0.10969181,773.49335063,7051.5141525
02-04-2018 11:04:00,7052.59,7053.3,7036.51,7042.96,15.0174341,105860.82506,7049.1952456
02-04-2018 11:05:00,7042.61,7042.61,7035.21,7035.21,4.54485925,31992.300436,7039.2279884
02-04-2018 11:06:00,7038.8,7038.86,7035.21,7038.85,1.92602577,13556.717935,7038.7001807
02-04-2018 11:07:00,7038.85,7041.5,7038.15,7041.49,8.16825579,57509.13096,7040.5644043
02-04-2018 11:08:00,7040.32,7040.32,7038.53,7038.53,0.46632078,3282.7990651,7039.7872149
02-04-2018 11:09:00,7038.53,7043.62,7038.53,7043.62,11.4635775,80704.398717,7040.0709304
02-04-2018 11:10:00,7043.61,7052.42,7042.92,7052.42,4.45744883,31408.92289,7046.3900066
02-04-2018 11:11:00,7054.18,7073.21,7050.66,7073.21,13.25557304,93612.363744,7062.1136832
02-04-2018 11:12:00,7072.51,7077.0,7072.51,7077.0,6.98514412,49423.802431,7075.5594418
02-04-2018 11:13:00,7072.51,7105.99,7064.69,7105.99,57.67027285,408874.05419,7089.8581536
02-04-2018 11:14:00,7106.0,7106.5,7095.0,7095.0,120.27210635,854336.60245,7103.3644323
02-04-2018 11:15:00,7094.99,7094.99,7084.28,7084.4,4.49488575,31854.959895,7086.9342775
02-04-2018 11:16:00,7090.98,7091.68,7078.5,7080.05,5.19448385,36808.790527,7086.1305165
02-04-2018 11:17:00,7085.47,7085.63,7067.62,7085.63,1.46908451,10388.312237,7071.282943
02-04-2018 11:18:00,7085.63,7090.43,7082.88,7082.98,4.36244789,30911.67683,7085.8558336
02-04-2018 11:19:00,7082.99,7092.2,7068.19,7080.28,5.46419451,38694.641223,7081.490447
02-04-2018 11:20:00,7080.81,7080.81,7073.92,7073.92,1.25602053,8889.7410732,7077.7036369
02-04-2018 11:21:00,7080.82,7086.21,7080.11,7086.21,2.28493069,16179.253545,7080.8509053
02-04-2018 11:22:00,7080.82,7089.82,7080.82,7085.65,0.86700752,6139.788528,7081.5862451
02-04-2018 11:23:00,7085.62,7100.22,7085.31,7089.1,0.62420263,4427.0470508,7092.323611
02-04-2018 11:24:00,7095.99,7103.9,7085.45,7091.21,6.40607605,45455.745498,7095.7236759
02-04-2018 11:25:00,7090.29,7095.99,7085.1,7094.88,6.41527299,45493.35815,7091.4142268
02-04-2018 11:26:00,7098.29,7106.5,7098.29,7106.49,24.74030914,175814.70193,7106.4068332
02-04-2018 11:27:00,7105.8,7106.5,7098.99,7105.0,11.67520508,82940.094628,7103.9518415
02-04-2018 11:28:00,7105.0,7105.0,7090.75,7095.24,38.82814446,275856.79751,7104.5578239
02-04-2018 11:29:00,7095.98,7101.97,7091.76,7101.97,8.80809655,62505.40065,7096.3573452
02-04-2018 11:30:00,7101.26,7101.99,7087.77,7087.77,1.36588777,9690.2930272,7094.5016421
02-04-2018 11:31:00,7095.85,7095.85,7082.73,7084.21,1.43741233,10183.398561,7084.5354174
02-04-2018 11:32:00,7094.18,7094.19,7085.04,7094.19,0.75539303,5354.5676422,7088.4525399
02-04-2018 11:33:00,7087.29,7094.19,7080.7,7081.01,4.81688123,34132.828725,7086.0847704
02-04-2018 11:34:00,7084.42,7085.12,7069.3,7073.99,11.813441,83638.512075,7079.9449606
02-04-2018 11:35:00,7078.18,7080.98,7067.4,7074.09,2.59127591,18341.939935,7078.3430911
02-04-2018 11:36:00,7074.08,7074.08,7067.09,7070.91,0.90806639,6420.7419192,7070.7846804
02-04-2018 11:37:00,7062.21,7063.09,7060.01,7060.67,2.38671634,16853.139789,7061.2244558
02-04-2018 11:38:00,7060.68,7060.95,7047.1,7054.6,14.98267446,105724.91391,7056.4780805
02-04-2018 11:39:00,7054.6,7067.53,7053.35,7057.02,1.55898249,11000.486213,7056.1961305
02-04-2018 11:40:00,7057.37,7070.75,7055.61,7070.56,29.08795945,205587.30256,7067.7801555
02-04-2018 11:41:00,7073.25,7077.99,7065.1,7066.24,23.37575092,165401.44284,7075.7702463
02-04-2018 11:42:00,7074.37,7077.21,7064.88,7071.8,16.17239058,114393.28274,7073.3687872
02-04-2018 11:43:00,7072.51,7074.3,7061.4,7073.79,0.64135423,4535.4217606,7071.6330359
02-04-2018 11:44:00,7073.66,7073.66,7060.0,7065.0,1.24745745,8812.4715543,7064.3464066
02-04-2018 11:45:00,7065.0,7065.0,7047.77,7047.77,25.50304873,180009.54135,7058.3538169
02-04-2018 11:46:00,7047.77,7058.8,7044.04,7055.29,18.03531853,127089.79483,7046.7175072
02-04-2018 11:47:00,7053.56,7058.77,7053.56,7058.06,4.56660377,32230.603901,7057.8936829
02-04-2018 11:48:00,7055.64,7056.65,7049.3,7056.37,1.45826377,10287.766997,7054.805316
02-04-2018 11:49:00,7055.63,7056.34,7046.0,7056.34,8.02942848,56613.948223,7050.8067124
02-04-2018 11:50:00,7056.34,7056.34,7056.34,7056.34,0.41460946,2925.625317,7056.34
02-04-2018 11:51:00,7056.34,7063.83,7055.63,7055.63,1.92308883,13569.241935,7055.9621186
02-04-2018 11:52:00,7055.22,7055.22,7045.4,7054.39,0.31115943,2194.4857427,7052.6088274
02-04-2018 11:53:00,7045.29,7052.2,7045.0,7052.2,0.7222112,5088.7208606,7046.0287248
02-04-2018 11:54:00,7051.48,7051.48,7040.31,7040.31,1.05146246,7407.3791905,7044.8346682
02-04-2018 11:55:00,7040.32,7040.32,7026.7,7026.8,0.68058198,4786.0757542,7032.3280587
02-04-2018 11:56:00,7035.4,7035.4,7024.83,7025.47,0.03407367,239.54888623,7030.3224227
02-04-2018 11:57:00,7032.26,7040.0,7030.0,7040.0,18.23051507,128296.06327,7037.4349149
02-04-2018 11:58:00,7040.0,7051.72,7027.36,7031.05,20.21101187,142160.32231,7033.8052951
02-04-2018 11:59:00,7039.71,7043.81,7039.71,7039.72,2.15132743,15145.040873,7039.8585829
02-04-2018 12:00:00,7047.67,7047.67,7034.6,7042.67,0.84539599,5950.4923477,7038.70425
02-04-2018 12:01:00,7042.91,7042.91,7034.6,7040.72,0.741345,5218.7289636,7039.5415947
02-04-2018 12:02:00,7040.64,7041.8,7038.06,7038.06,0.29638253,2086.5214057,7039.9608429
02-04-2018 12:03:00,7042.24,7042.24,7042.24,7042.24,0.39745008,2798.9388514,7042.24
02-04-2018 12:04:00,7042.91,7042.91,7029.81,7029.81,3.75155014,26411.076066,7040.0434701
02-04-2018 12:05:00,7029.95,7031.23,7029.95,7031.23,0.04052906,284.96104007,7031.0300823
02-04-2018 12:06:00,7030.53,7031.24,7030.53,7030.98,0.59359648,4173.608981,7031.0541279
02-04-2018 12:07:00,7031.24,7031.24,7028.06,7028.64,2.10355935,14787.205332,7029.611659
02-04-2018 12:08:00,7024.61,7034.86,7009.0,7009.0,24.18959995,169859.43443,7022.0026286
02-04-2018 12:09:00,7008.27,7009.04,6983.22,7008.27,62.34797511,436269.18239,6997.3272047
02-04-2018 12:10:00,7018.22,7019.46,7005.8,7011.68,31.8624405,223497.86063,7014.4614513
02-04-2018 12:11:00,7014.82,7021.19,7013.64,7021.19,17.41336523,122164.3157,7015.5489237
02-04-2018 12:12:00,7021.19,7029.44,7016.2,7021.7,3.05752212,21484.20233,7026.6711037
02-04-2018 12:13:00,7024.19,7033.8,7020.28,7029.83,24.94704857,175343.81168,7028.6395278
02-04-2018 12:14:00,7025.84,7044.14,7025.84,7037.65,2.63224908,18531.344388,7040.1180984
02-04-2018 12:15:00,7046.83,7046.83,7028.41,7035.32,3.77358703,26555.423187,7037.183183
02-04-2018 12:16:00,7035.32,7043.95,7030.82,7040.58,6.39946593,45057.591182,7040.836169
02-04-2018 12:17:00,7040.8,7040.8,7036.59,7037.5,9.49433082,66815.247268,7037.3835223
02-04-2018 12:18:00,7040.8,7040.8,7033.52,7035.28,2.61138317,18372.465974,7035.530513
02-04-2018 12:19:00,7034.6,7034.6,7026.97,7032.88,0.11898723,836.66198116,7031.5275106
02-04-2018 12:20:00,7032.22,7033.52,7025.85,7032.74,1.43917286,10122.401362,7033.485444
02-04-2018 12:21:00,7028.06,7036.99,7028.05,7028.06,0.52517519,3692.5968525,7031.1715459
02-04-2018 12:22:00,7031.56,7031.56,7014.62,7014.62,3.41660326,23979.740257,7018.5908144
02-04-2018 12:23:00,7019.65,7019.9,7016.16,7019.9,7.7261673,54226.17519,7018.5090595
02-04-2018 12:24:00,7019.31,7022.61,7019.31,7021.77,0.24935198,1750.5550112,7020.4175288
02-04-2018 12:25:00,7012.31,7019.86,7005.74,7012.46,3.0968193,21716.187369,7012.4166976
02-04-2018 12:26:00,7005.74,7011.75,6999.74,6999.74,2.21768419,15530.771243,7003.1482899
02-04-2018 12:27:00,7005.13,7005.13,6978.26,6984.0,17.91359835,125163.1309,6987.0457324
02-04-2018 12:28:00,6991.67,6999.84,6989.75,6989.89,6.14013103,42968.57099,6997.9892579
02-04-2018 12:29:00,6996.28,6996.28,6987.25,6995.4,1.04316727,7289.4170342,6987.7739111
02-04-2018 12:30:00,6995.03,7000.0,6985.91,7000.0,4.48996743,31403.584421,6994.1675326
02-04-2018 12:31:00,7000.87,7000.87,6987.26,6987.26,9.89382724,69245.893106,6998.8985482
02-04-2018 12:32:00,6990.93,7004.56,6990.93,6991.75,0.17951197,1256.5891835,7000.0300453
02-04-2018 12:33:00,6990.01,6995.17,6990.0,6990.0,2.13055509,14898.460286,6992.7599412
02-04-2018 12:34:00,6990.0,6995.02,6988.0,6988.0,3.93292069,27494.473521,6990.8537923
02-04-2018 12:35:00,6998.6,7010.35,6997.89,7010.35,3.19884723,22409.232038,7005.4086447
02-04-2018 12:36:00,7011.58,7016.44,7009.3,7009.3,1.75549879,12312.495867,7013.6737989
02-04-2018 12:37:00,7017.67,7017.67,7008.3,7010.84,2.02804424,14222.672867,7012.9993153
02-04-2018 12:38:00,7009.36,7009.45,6996.1,7007.79,2.94171831,20613.959878,7007.4554074
02-04-2018 12:39:00,7010.87,7010.87,7010.7,7010.86,0.07080218,496.37619746,7010.7473733
02-04-2018 12:40:00,7010.7,7010.86,6996.92,7010.85,3.3893471,23747.763057,7006.5892799
02-04-2018 12:41:00,7010.7,7010.7,7009.35,7009.35,2.07826514,14569.988611,7010.6495705
02-04-2018 12:42:00,7010.14,7010.14,7003.21,7003.21,1.46407599,10260.502217,7008.1760012
02-04-2018 12:43:00,7005.64,7017.11,7002.41,7017.11,1.92516869,13496.279084,7010.4397365
02-04-2018 12:44:00,7011.48,7012.0,7003.85,7012.0,6.31931019,44297.901272,7009.9267072
02-04-2018 12:45:00,7012.0,7012.0,7006.67,7006.67,0.8699455,6098.6741918,7010.4094932
02-04-2018 12:46:00,7011.97,7016.13,7011.96,7015.44,2.9803152,20905.986695,7014.6898203
02-04-2018 12:47:00,7015.44,7022.45,7012.0,7020.92,22.92242742,160911.88117,7019.8447235
02-04-2018 12:48:00,7021.49,7027.06,7015.45,7015.5,1.69908444,11928.198049,7020.3680098
02-04-2018 12:49:00,7021.93,7022.83,7021.67,7022.14,0.08938043,627.60900684,7021.7720684
02-04-2018 12:50:00,7022.13,7022.79,7021.67,7022.79,0.06333639,444.75512142,7022.1103764
02-04-2018 12:51:00,7022.1,7022.1,7015.0,7015.0,1.23110998,8637.282026,7015.8492469
02-04-2018 12:52:00,7018.23,7018.24,7018.23,7018.24,0.01732524,121.59253879,7018.2311353
02-04-2018 12:53:00,7017.53,7017.54,7015.0,7015.69,0.52623302,3692.194783,7016.2734808
02-04-2018 12:54:00,7015.0,7016.0,7014.99,7015.0,3.27329132,22962.21553,7015.0234995
02-04-2018 12:55:00,7016.09,7016.09,7011.89,7011.89,0.0099331,69.68212822,7015.1441363
02-04-2018 12:56:00,7014.58,7014.58,7005.0,7005.0,0.61608122,4319.4133785,7011.1102859
02-04-2018 12:57:00,7006.38,7006.38,7000.0,7005.67,6.20837932,43459.845155,7000.1916627
02-04-2018 12:58:00,7005.67,7005.67,6997.08,7003.99,2.45793019,17201.556219,6998.3908773
02-04-2018 12:59:00,7003.29,7008.09,6993.9,7008.09,1.46132868,10231.58828,7001.5653702
02-04-2018 13:00:00,7005.5,7005.5,6996.47,7003.83,0.2034434,1424.8019021,7003.4314316
02-04-2018 13:01:00,7005.0,7015.25,7005.0,7015.25,1.21249557,8494.3317084,7005.6599946
02-04-2018 13:02:00,7014.55,7019.57,7003.7,7007.48,9.2774561,65114.439145,7018.5661288
02-04-2018 13:03:00,7011.94,7011.94,7011.24,7011.94,0.02822131,197.87913244,7011.6919605
02-04-2018 13:04:00,7016.36,7016.36,7011.24,7011.24,0.07740457,542.75752908,7011.9571633
02-04-2018 13:05:00,7011.94,7011.94,7011.24,7011.24,0.02934699,205.76777747,7011.5462427
02-04-2018 13:06:00,7011.39,7011.39,7011.24,7011.39,0.46251446,3242.8049296,7011.2509122
02-04-2018 13:07:00,7011.39,7011.39,7011.24,7011.24,0.53454233,3747.8075658,7011.2456123
02-04-2018 13:08:00,7011.24,7011.39,6999.98,7001.23,205.14266024,1436011.367,7000.0621293
02-04-2018 13:09:00,7001.24,7018.9,6999.79,7000.0,116.05141141,812681.47329,7002.7711289
02-04-2018 13:10:00,7000.0,7014.97,6999.94,7000.0,75.50534985,528658.2344,7001.5996939
02-04-2018 13:11:00,7000.0,7000.0,6996.91,6998.77,21.65607796,151573.47307,6999.1192933
02-04-2018 13:12:00,6998.34,7012.25,6998.33,6998.33,4.10025817,28718.135625,7003.9822943
02-04-2018 13:13:00,7012.25,7012.25,7004.19,7007.2,6.04098798,42329.090287,7006.981379
02-04-2018 13:14:00,7007.2,7012.0,6997.9,7004.95,77.63368602,543353.80209,6998.9437569
02-04-2018 13:15:00,7009.61,7015.01,6999.31,7000.0,57.68132613,404060.57132,7005.0499603
02-04-2018 13:16:00,7000.0,7000.0,6981.7,6998.98,111.17897931,776929.89774,6988.1006514
02-04-2018 13:17:00,6999.29,7000.0,6999.11,7000.0,34.10094248,238702.37914,6999.876302
02-04-2018 13:18:00,7000.0,7000.0,7000.0,7000.0,25.33332443,177333.27101,7000.0
02-04-2018 13:19:00,7000.0,7020.0,7000.0,7000.0,45.11604097,316022.90871,7004.6684487
02-04-2018 13:20:00,7000.0,7020.0,6987.72,7004.87,149.55143502,1046440.296,6997.1932788
02-04-2018 13:21:00,7004.88,7019.99,7004.88,7019.99,2.75746563,19338.959888,7013.3094961
02-04-2018 13:22:00,7015.06,7016.23,6999.99,7013.73,82.15078564,575188.17576,7001.6150336
02-04-2018 13:23:00,7013.23,7015.77,7003.31,7015.06,2.85963418,20059.069426,7014.5578642
02-04-2018 13:24:00,7015.76,7019.99,7015.28,7015.51,4.56483183,32035.874702,7017.9747897
02-04-2018 13:25:00,7015.54,7032.98,7015.54,7030.0,8.68686591,61000.582522,7022.1623258
02-04-2018 13:26:00,7027.45,7033.51,7027.44,7033.51,0.25851134,1816.7606901,7027.7794781
02-04-2018 13:27:00,7033.51,7036.99,7029.77,7036.29,4.52818813,31853.047804,7034.3914364
02-04-2018 13:28:00,7036.24,7036.3,6993.0,7011.8,200.54982407,1405305.5631,7007.2640037
02-04-2018 13:29:00,7018.6,7025.6,7010.0,7011.91,15.92363447,111703.70352,7014.9628047
02-04-2018 13:30:00,7011.92,7017.03,6985.18,7013.59,111.20628629,778269.18712,6998.4279943
02-04-2018 13:31:00,7015.9,7026.43,7011.51,7026.43,17.09274076,119974.71822,7019.0450964
02-04-2018 13:32:00,7025.08,7029.17,7017.8,7027.08,2.26093065,15886.196843,7026.3972242
02-04-2018 13:33:00,7027.08,7030.37,7025.22,7027.23,23.63279877,166124.03785,7029.3848591
02-04-2018 13:34:00,7026.55,7026.55,7020.0,7021.64,0.38430543,2699.2886817,7023.8109353
02-04-2018 13:35:00,7020.94,7020.94,7010.0,7010.0,2.12510272,14907.800917,7015.096624
02-04-2018 13:36:00,7013.17,7019.76,7010.0,7019.76,10.38221842,72817.151831,7013.6409085
02-04-2018 13:37:00,7019.76,7022.71,7018.53,7022.71,1.33929097,9401.6634688,7019.8811755
02-04-2018 13:38:00,7022.71,7025.32,7020.6,7025.27,10.56240288,74196.935063,7024.6264895
02-04-2018 13:39:00,7025.31,7025.31,7014.03,7014.55,6.21468315,43648.66567,7023.4740237
02-04-2018 13:40:00,7014.13,7017.55,6991.73,7003.94,116.6381642,816483.39513,7000.1392831
02-04-2018 13:41:00,7002.55,7003.93,7001.99,7001.99,2.37332368,16621.055368,7003.2821513
02-04-2018 13:42:00,7003.23,7003.23,7002.54,7002.54,0.09166815,641.95426183,7003.0240801
02-04-2018 13:43:00,7002.54,7002.54,6987.29,6988.39,8.42521384,58957.340364,6997.7262873
02-04-2018 13:44:00,6989.19,6989.19,6977.57,6981.31,26.54215879,185272.00111,6980.2913385
02-04-2018 13:45:00,6983.53,6985.24,6977.57,6985.24,9.88145013,68982.752587,6981.0353419
02-04-2018 13:46:00,6985.24,6989.19,6976.42,6989.19,31.90715635,222714.23064,6980.071436
02-04-2018 13:47:00,6989.22,6995.73,6989.22,6994.19,8.36203269,58480.670676,6993.5950795
02-04-2018 13:48:00,6995.29,6998.2,6989.65,6989.65,4.35870734,30495.387814,6996.4293162
02-04-2018 13:49:00,6997.26,6997.26,6987.6,6996.5,0.94338415,6596.2823835,6992.148833
02-04-2018 13:50:00,6997.25,7003.92,6989.55,7003.92,2.51375879,17593.5989,6998.9208868
02-04-2018 13:51:00,7003.5,7006.62,6995.78,7000.0,6.35697589,44523.445494,7003.8720084
02-04-2018 13:52:00,7000.0,7005.75,6999.31,7005.75,20.8061833,145645.61428,7000.1120428
02-04-2018 13:53:00,7005.75,7005.75,6999.77,7001.0,1.96130888,13739.368044,7005.2036086
02-04-2018 13:54:00,7005.73,7005.73,7005.0,7005.73,0.12954051,907.48348062,7005.4030251
